Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,124,Canada,CAN,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,21497433462,,,,21497433462,,11121063498,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,124,Canada,CAN,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,24151088387,,,,24151088387,,11977341977,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,124,Canada,CAN,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,596027097,,,,596027097,,301861772,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,136,Cayman Isds,CYM,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,304974130,,,,304974130,,126276188,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,136,Cayman Isds,CYM,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,5640525,,,,5640525,,3217102,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,140,Central African Rep.,CAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,1113,,,,1113,,2700,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,144,Sri Lanka,LKA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,76002,,,,76002,,337450,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,148,Chad,TCD,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,1000,,,,1000,,25778,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,152,Chile,CHL,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,79027611,,,,79027611,,33736748,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,152,Chile,CHL,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,8055895028,,,,8055895028,,4102375370,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,152,Chile,CHL,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,1468493,,,,1468493,,2302674,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,156,China,CHN,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,918863979,,,,918863979,,524594355,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,156,China,CHN,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,953444318,,,,953444318,,546987185,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,156,China,CHN,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,291870,,,,291870,,838914,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,170,Colombia,COL,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,3410016624,,,,3410016624,,1599720739,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,170,Colombia,COL,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,5462609687,,,,5462609687,,2571348630,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,170,Colombia,COL,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,1094423,,,,1094423,,1021969,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,178,Congo,COG,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,278002437,,,,278002437,,124314558,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,178,Congo,COG,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,27208,,,,27208,,96362,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,180,Dem. Rep. of the Congo,COD,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,70959,,,,70959,,109052,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,188,Costa Rica,CRI,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,574621,,,,574621,,152324,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,188,Costa Rica,CRI,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,2963582339,,,,2963582339,,1577474415,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,188,Costa Rica,CRI,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,350595,,,,350595,,255148,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,191,Croatia,HRV,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,6201,,,,6201,,50200,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,196,Cyprus,CYP,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,294786,,,,294786,,212702,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,196,Cyprus,CYP,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,34503,,,,34503,,11621,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,203,Czechia,CZE,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,8497437,,,,8497437,,4031866,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,203,Czechia,CZE,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,138966,,,,138966,,235147,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,203,Czechia,CZE,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,477,,,,477,,6000,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,204,Benin,BEN,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,616920,,,,616920,,310140,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,208,Denmark,DNK,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,488599924,,,,488599924,,247579649,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,208,Denmark,DNK,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,243352,,,,243352,,433749,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,212,Dominica,DMA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,17551190,,,,17551190,,7822736,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,212,Dominica,DMA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,3816,,,,3816,,3240,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,214,Dominican Rep.,DOM,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,8411413,,,,8411413,,4195443,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,214,Dominican Rep.,DOM,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,3101436994,,,,3101436994,,1383243940,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,214,Dominican Rep.,DOM,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,408585957,,,,408585957,,162198113,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,218,Ecuador,ECU,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,150180921,,,,150180921,,54911562,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,218,Ecuador,ECU,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,4808935212,,,,4808935212,,2420332673,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,218,Ecuador,ECU,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,1880838,,,,1880838,,1785619,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,222,El Salvador,SLV,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,445995,,,,445995,,692221,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,222,El Salvador,SLV,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,1589401844,,,,1589401844,,654799972,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,222,El Salvador,SLV,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,32179,,,,32179,,65208,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,226,Equatorial Guinea,GNQ,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,1062404,,,,1062404,,1407180,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,231,Ethiopia,ETH,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,59307,,,,59307,,160997,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,231,Ethiopia,ETH,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,4452,,,,4452,,2562,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,233,Estonia,EST,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,90158406,,,,90158406,,41948675,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,233,Estonia,EST,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,122111,,,,122111,,491336,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,242,Fiji,FJI,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,10176,,,,10176,,15103,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,246,Finland,FIN,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,888601740,,,,888601740,,490951024,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,246,Finland,FIN,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,11894980,,,,11894980,,16883815,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,251,France,FRA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,2166827246,,,,2166827246,,1105226744,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,251,France,FRA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,3944207915,,,,3944207915,,1866448181,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,251,France,FRA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,104426054,,,,104426054,,44752492,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,258,French Polynesia,PYF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,69848,,,,69848,,204355,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,262,Djibouti,DJI,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,31098,,,,31098,,66231,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,262,Djibouti,DJI,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,1908,,,,1908,,6965,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,266,Gabon,GAB,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,34306,,,,34306,,58153,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,268,Georgia,GEO,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,9668790,,,,9668790,,3953749,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,268,Georgia,GEO,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,238717,,,,238717,,502673,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,270,Gambia,GMB,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,7632,,,,7632,,11634,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,276,Germany,DEU,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,306798058,,,,306798058,,179056346,,,6
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,276,Germany,DEU,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,127659460,,,,127659460,,85889214,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,276,Germany,DEU,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,547278,,,,547278,,522743,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,288,Ghana,GHA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,56287590,,,,56287590,,25530592,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,288,Ghana,GHA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,83163449,,,,83163449,,37414229,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,288,Ghana,GHA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,9858,,,,9858,,37262,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,292,Gibraltar,GIB,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,83157,,,,83157,,6590,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,292,Gibraltar,GIB,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,1884531759,,,,1884531759,,828766346,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,296,Kiribati,KIR,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,4611,,,,4611,,13764,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,300,Greece,GRC,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,22047258,,,,22047258,,8312089,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,300,Greece,GRC,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,4066572,,,,4066572,,3765405,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,304,Greenland,GRL,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,3657,,,,3657,,31131,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,308,Grenada,GRD,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,9712022,,,,9712022,,5607350,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,308,Grenada,GRD,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,17967,,,,17967,,20182,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,320,Guatemala,GTM,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,418647,,,,418647,,43741,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,320,Guatemala,GTM,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,4428941679,,,,4428941679,,1917898052,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,320,Guatemala,GTM,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,55363,,,,55363,,129626,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,324,Guinea,GIN,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,44202,,,,44202,,72708,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,328,Guyana,GUY,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,2385,,,,2385,,4275,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,328,Guyana,GUY,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,16394810,,,,16394810,,25199637,,,0
H5,2018,2018,2018,4,0,3,Re-Export,842,USA,USA,328,Guyana,GUY,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,25917,,,,25917,,38382,,,0
H5,2018,2018,2018,4,0,2,Export,842,USA,USA,332,Haiti,HTI,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,657279737,,,,657279737,,269353675,,,0
H5,2018,2018,2018,4,0,1,Import,842,USA,USA,340,Honduras,HND,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,665256,,,,665256,,80423,,,0
