Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,251,France,FRA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,576358000,,,,576358000,,54147969,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,258,French Polynesia,PYF,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,3200000,,,,3200000,,109702,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,262,Djibouti,DJI,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,951758000,,,,951758000,,85024302,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,276,Germany,DEU,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,2042,,,,2042,,106,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,288,Ghana,GHA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,19225000,,,,19225000,,2001941,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,328,Guyana,GUY,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,21956000,,,,21956000,,1454630,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,372,Ireland,IRL,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,49491000,,,,49491000,,5188300,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,376,Israel,ISR,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,678993000,,,,678993000,,63255351,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,381,Italy,ITA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,150944000,,,,150944000,,13805394,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,384,Côte d'Ivoire,CIV,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,122478000,,,,122478000,,11078390,,,0
