Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,3051784362,,,,3051784362,,540593304,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",1,No Quantity,0,,,,81311006845,,6278288055,,,6
H5,2018,2018,2018,4,0,3,Re-Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,205906,,,,205906,,161707,,,0
H5,2018,2018,2018,4,0,4,Re-Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,300727000,,,,300727000,,34243953,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,24,Angola,AGO,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,163649272,,,,163649272,,14695417,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,32,Argentina,ARG,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,197289000,,,,197289000,,17237085,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,36,Australia,AUS,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,1204155781,,,,1204155781,,259465044,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,36,Australia,AUS,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",1,No Quantity,0,,,,27641641,,2379203,,,6
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,50,Bangladesh,BGD,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,757979000,,,,757979000,,46711454,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,56,Belgium,BEL,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,6505517,,,,6505517,,945355,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,72,Botswana,BWA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,318697881,,,,318697881,,9073976,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,72,Botswana,BWA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,255308,,,,255308,,172759,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,76,Brazil,BRA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,77,,,,77,,75,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,76,Brazil,BRA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,475479000,,,,475479000,,45878942,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,100,Bulgaria,BGR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,87315000,,,,87315000,,5199098,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,124,Canada,CAN,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,13,,,,13,,8,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,124,Canada,CAN,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,33532,,,,33532,,12917,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,144,Sri Lanka,LKA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,13,,,,13,,3,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,144,Sri Lanka,LKA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,1993663071,,,,1993663071,,167704275,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,156,China,CHN,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,632830,,,,632830,,234812,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,156,China,CHN,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,100882,,,,100882,,32529,,,0
H5,2018,2018,2018,4,0,3,Re-Export,710,South Africa,ZAF,156,China,CHN,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,242,,,,242,,89,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,170,Colombia,COL,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,5755420,,,,5755420,,1103097,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,178,Congo,COG,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,210572090,,,,210572090,,17585543,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,180,Dem. Rep. of the Congo,COD,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,37,,,,37,,15,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,180,Dem. Rep. of the Congo,COD,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,33513301,,,,33513301,,3353022,,,0
H5,2018,2018,2018,4,0,3,Re-Export,710,South Africa,ZAF,180,Dem. Rep. of the Congo,COD,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,182072,,,,182072,,156219,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,196,Cyprus,CYP,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,23400,,,,23400,,11045,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,208,Denmark,DNK,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,623108000,,,,623108000,,35012838,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,232,Eritrea,ERI,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,27502917,,,,27502917,,2949625,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,233,Estonia,EST,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,107,,,,107,,26,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,251,France,FRA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",1,No Quantity,0,,,,576444337,,54190350,,,6
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,258,French Polynesia,PYF,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,3200000,,,,3200000,,109702,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,262,Djibouti,DJI,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,962758000,,,,962758000,,86221363,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,276,Germany,DEU,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,28580,,,,28580,,17277,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,276,Germany,DEU,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,2353,,,,2353,,272,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,288,Ghana,GHA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",1,No Quantity,0,,,,19245830,,2006562,,,6
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,328,Guyana,GUY,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,21956000,,,,21956000,,1454630,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,344,"China, Hong Kong SAR",HKG,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,11600,,,,11600,,5879,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,372,Ireland,IRL,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,49491000,,,,49491000,,5188300,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,376,Israel,ISR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,679029450,,,,679029450,,63264875,,,0
H5,2018,2018,2018,4,0,3,Re-Export,710,South Africa,ZAF,376,Israel,ISR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,18450,,,,18450,,5205,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,381,Italy,ITA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,150944000,,,,150944000,,13805394,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,384,Côte d'Ivoire,CIV,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,122478000,,,,122478000,,11078390,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,392,Japan,JPN,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,135505004,,,,135505004,,13171147,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,400,Jordan,JOR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,38500000,,,,38500000,,3009815,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,404,Kenya,KEN,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,486874603,,,,486874603,,48520555,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,410,Rep. of Korea,KOR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,6728568200,,,,6728568200,,555093317,,,0
H5,2018,2018,2018,4,0,3,Re-Export,710,South Africa,ZAF,410,Rep. of Korea,KOR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,200,,,,200,,91,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,414,Kuwait,KWT,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,314036000,,,,314036000,,25680863,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,426,Lesotho,LSO,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,34462202,,,,34462202,,3841366,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,428,Latvia,LVA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,34005200,,,,34005200,,6368452,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,450,Madagascar,MDG,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,230,,,,230,,33,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,450,Madagascar,MDG,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,452649630,,,,452649630,,39421261,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,454,Malawi,MWI,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,4141,,,,4141,,10211,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,458,Malaysia,MYS,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,2385,,,,2385,,24600,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,458,Malaysia,MYS,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,572300889,,,,572300889,,52512885,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,480,Mauritius,MUS,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,610962811,,,,610962811,,56628307,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,490,"Other Asia, nes",,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,2695451000,,,,2695451000,,240289176,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,504,Morocco,MAR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,353033000,,,,353033000,,25839852,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,508,Mozambique,MOZ,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,539366010,,,,539366010,,114513618,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,508,Mozambique,MOZ,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,2770111622,,,,2770111622,,140285117,,,0
H5,2018,2018,2018,4,0,3,Re-Export,710,South Africa,ZAF,508,Mozambique,MOZ,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,4702,,,,4702,,11,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,512,Oman,OMN,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,2931,,,,2931,,1336,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,516,Namibia,NAM,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,597691,,,,597691,,112926,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,516,Namibia,NAM,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,12526770,,,,12526770,,1133061,,,6
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,528,Netherlands,NLD,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,10081560,,,,10081560,,1564317,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,528,Netherlands,NLD,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,3675937076,,,,3675937076,,274715882,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,554,New Zealand,NZL,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,2088,,,,2088,,826,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,554,New Zealand,NZL,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,151088,,,,151088,,74094,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,566,Nigeria,NGA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,107,,,,107,,239,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,566,Nigeria,NGA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,92050505,,,,92050505,,7613428,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,579,Norway,NOR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,701,,,,701,,169,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,586,Pakistan,PAK,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,0,,,,0,,1,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,586,Pakistan,PAK,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,10004774000,,,,10004774000,,809123215,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,608,Philippines,PHL,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,310000,,,,310000,,63682,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,616,Poland,POL,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,21573615,,,,21573615,,7012643,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,616,Poland,POL,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,90000000,,,,90000000,,6416549,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,620,Portugal,PRT,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,13241880,,,,13241880,,2666120,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,620,Portugal,PRT,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,8435042,,,,8435042,,578554,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,642,Romania,ROU,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,21703100,,,,21703100,,4115468,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,643,Russian Federation,RUS,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,213641091,,,,213641091,,33953721,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,654,Saint Helena,SHN,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,1673,,,,1673,,645,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,682,Saudi Arabia,SAU,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,1136720,,,,1136720,,96136,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,686,Senegal,SEN,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,662077000,,,,662077000,,56288909,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,690,Seychelles,SYC,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,76109,,,,76109,,57819,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,699,India,IND,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,155,,,,155,,31,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,699,India,IND,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,36936601240,,,,36936601240,,2666070780,,,0
H5,2018,2018,2018,4,0,3,Re-Export,710,South Africa,ZAF,699,India,IND,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,240,,,,240,,89,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,702,Singapore,SGP,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,181179400,,,,181179400,,8082166,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,704,Viet Nam,VNM,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,42899000,,,,42899000,,9389682,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,704,Viet Nam,VNM,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,126895000,,,,126895000,,7591983,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,710,South Africa,ZAF,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,300727000,,,,300727000,,34243953,,,0
H5,2018,2018,2018,4,0,4,Re-Import,710,South Africa,ZAF,710,South Africa,ZAF,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,300727000,,,,300727000,,34243953,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,716,Zimbabwe,ZWE,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,489,,,,489,,119,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,716,Zimbabwe,ZWE,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,181471,,,,181471,,91823,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,724,Spain,ESP,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,1440679000,,,,1440679000,,142244515,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,729,Sudan,SDN,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,55000000,,,,55000000,,4027660,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,748,Eswatini,SWZ,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,143755830,,,,143755830,,18190129,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,748,Eswatini,SWZ,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,107028902,,,,107028902,,7974770,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,752,Sweden,SWE,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,1833749,,,,1833749,,864685,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,757,Switzerland,CHE,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,203235750,,,,203235750,,18418487,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,768,Togo,TGO,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,129345000,,,,129345000,,12014400,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,784,United Arab Emirates,ARE,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,1080117315,,,,1080117315,,82512985,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,792,Turkey,TUR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,7,,,,7,,12,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,792,Turkey,TUR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,1694543000,,,,1694543000,,159897842,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,804,Ukraine,UKR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,19507100,,,,19507100,,3182918,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,804,Ukraine,UKR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,50523000,,,,50523000,,3251553,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,818,Egypt,EGY,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,0,,,,0,,0,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,818,Egypt,EGY,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,1330663000,,,,1330663000,,113182015,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,826,United Kingdom,GBR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,17502,,,,17502,,8864,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,826,United Kingdom,GBR,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,322,,,,322,,13,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,834,United Rep. of Tanzania,TZA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,11696,,,,11696,,8994,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,839,Special Categories,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,932563,,,,932563,,83732,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,839,Special Categories,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,99482280,,,,99482280,,6967149,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,842,USA,USA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,153941896,,,,153941896,,34315184,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,842,USA,USA,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,485044137,,,,485044137,,44501048,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,887,Yemen,YEM,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,464999000,,,,464999000,,43836112,,,0
H5,2018,2018,2018,4,0,1,Import,710,South Africa,ZAF,894,Zambia,ZMB,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,1,,,,1,,128,,,0
H5,2018,2018,2018,4,0,2,Export,710,South Africa,ZAF,894,Zambia,ZMB,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8,Weight in kilograms,30470,,,,30470,,26098,,,0
