Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2018,2018,2018,4,0,1,Import,4,Afghanistan,AFG,842,USA,USA,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",8,Weight in kilograms,349921,,,,349921,,833693,,,0
H5,2018,2018,2018,4,0,1,Import,8,Albania,ALB,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,9037,,,,9037,,65501,,,0
H5,2018,2018,2018,6,1,1,Import,24,Angola,AGO,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,15230,,,,15230,,87313,,,0
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,842,USA,USA,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,155516,,,,155516,,349854,,,0
H5,2018,2018,2018,4,0,2,Export,24,Angola,AGO,842,USA,USA,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,16215359,,,,16215359,,1071623112,,,6
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,106504827,,,,106504827,,70560067,,,6
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,842,USA,USA,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,52330,,,,52330,,388687,,,6
H5,2018,2018,2018,4,0,2,Export,24,Angola,AGO,842,USA,USA,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,60248171,,,,,,31260649,,,6
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,842,USA,USA,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,46,,,,46,,550,,,0
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,842,USA,USA,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,13565400,,,,13565400,,4733830,,,0
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,842,USA,USA,,,,,,,,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",8,Weight in kilograms,80969,,,,80969,,94022,,,0
H5,2018,2018,2018,4,0,2,Export,24,Angola,AGO,842,USA,USA,,,,,,,,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",8,Weight in kilograms,190,,,,190,,184,,,0
H3,2018,2018,2018,6,1,1,Import,28,Antigua and Barbuda,ATG,842,USA,USA,,,,,,,,270119,"Coal other than anthracite & bituminous, whether/not pulverised but not agglomerated",8,Weight in kilograms,10,,,,10,,302,,,0
H3,2018,2018,2018,4,0,1,Import,28,Antigua and Barbuda,ATG,842,USA,USA,,,,,,,,2703,"Peat (including peat litter), whether or not agglomerated.",8,Weight in kilograms,19061,,,,19061,,58840,,,6
H3,2018,2018,2018,4,0,1,Import,28,Antigua and Barbuda,ATG,842,USA,USA,,,,,,,,2706,"Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not dehydrated or partially distilled, including reconstituted tars.",8,Weight in kilograms,23,,,,23,,58,,,0
H3,2018,2018,2018,4,0,1,Import,28,Antigua and Barbuda,ATG,842,USA,USA,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents.,8,Weight in kilograms,629,,,,629,,4724,,,0
H3,2018,2018,2018,4,0,1,Import,28,Antigua and Barbuda,ATG,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",8,Weight in kilograms,1052651,,,,1052651,,2773617,,,6
H3,2018,2018,2018,4,0,2,Export,28,Antigua and Barbuda,ATG,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",8,Weight in kilograms,42960,,,,42960,,76048,,,0
H3,2018,2018,2018,4,0,3,Re-Export,28,Antigua and Barbuda,ATG,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",8,Weight in kilograms,42960,,,,42960,,76048,,,0
H3,2018,2018,2018,4,0,1,Import,28,Antigua and Barbuda,ATG,842,USA,USA,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products obtained by synthesis or by other processes, whether or not coloured.",8,Weight in kilograms,3649,,,,3649,,7593,,,0
H3,2018,2018,2018,4,0,1,Import,28,Antigua and Barbuda,ATG,842,USA,USA,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons.,8,Weight in kilograms,3400,,,,3434,,10270,,,6
H3,2018,2018,2018,4,0,1,Import,28,Antigua and Barbuda,ATG,842,USA,USA,,,,,,,,2713,"Petroleum coke, petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous minerals.",8,Weight in kilograms,10,,,,10,,28,,,0
H3,2018,2018,2018,4,0,1,Import,28,Antigua and Barbuda,ATG,842,USA,USA,,,,,,,,2715,"Bituminous mixtures based on natural asphalt, on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (for example, bituminous mastics, cut-backs).",8,Weight in kilograms,332681,,,,332681,,257401,,,0
H3,2018,2018,2018,4,0,1,Import,28,Antigua and Barbuda,ATG,842,USA,USA,,,,,,,,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks.",8,Weight in kilograms,816053,,,,816053,,2867956,,,0
H5,2018,2018,2018,4,0,1,Import,31,Azerbaijan,AZE,842,USA,USA,,,,,,,,2702,"Lignite; whether or not agglomerated, excluding jet",8,Weight in kilograms,212,,,,,,93,,,6
H5,2018,2018,2018,4,0,1,Import,31,Azerbaijan,AZE,842,USA,USA,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,634760,,,,634760,,809519,,,0
H5,2018,2018,2018,4,0,1,Import,31,Azerbaijan,AZE,842,USA,USA,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,664,,,,,,291,,,6
H5,2018,2018,2018,4,0,2,Export,31,Azerbaijan,AZE,842,USA,USA,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,639320000,,,,639320000,,309550570,,,0
H5,2018,2018,2018,4,0,1,Import,31,Azerbaijan,AZE,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,155392,,,,155392,,1110078,,,0
H5,2018,2018,2018,4,0,2,Export,31,Azerbaijan,AZE,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,1002660,,,,1002660,,432786,,,0
H5,2018,2018,2018,4,0,1,Import,31,Azerbaijan,AZE,842,USA,USA,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,142,,,,,,1849,,,6
H5,2018,2018,2018,4,0,1,Import,31,Azerbaijan,AZE,842,USA,USA,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,21,,,,21,,268,,,0
H5,2018,2018,2018,4,0,1,Import,31,Azerbaijan,AZE,842,USA,USA,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,116843,,,,116843,,295114,,,0
H5,2018,2018,2018,4,0,1,Import,31,Azerbaijan,AZE,842,USA,USA,,,,,,,,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",8,Weight in kilograms,466402,,,,466402,,949068,,,0
H5,2018,2018,2018,4,0,1,Import,31,Azerbaijan,AZE,842,USA,USA,,,,,,,,2715,"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",8,Weight in kilograms,73471,,,,73471,,181942,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,2715,"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",8,Weight in kilograms,47271,,,,47271,,65757,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",8,Weight in kilograms,328965,,,,328965,,564407,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,157322816,,,,157322816,,38865922,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,842,USA,USA,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,173509000,,,,173509000,,49934965,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,87588151,,,,87588151,,46197482,,,6
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,842,USA,USA,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,1558670000,,,,1558670000,,723055812,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,527067647,,,,527067647,,240065917,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,478444,,,,478444,,1533186,,,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,81717,,,,81717,,39766,,,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,722077300,,,,722077300,,154138790,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,2702,"Lignite; whether or not agglomerated, excluding jet",8,Weight in kilograms,32695,,,,32695,,11309,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,2703,"Peat; (including peat litter), whether or not agglomerated",8,Weight in kilograms,22857,,,,22857,,49239,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",8,Weight in kilograms,453,,,,453,,331,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,2706,"Tar distilled from coal, from lignite, peat and other mineral tars, whether or not dehydrated or partially distilled; including reconstituted tars",8,Weight in kilograms,13680,,,,13680,,28942,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,1475970,,,,,,1847391,,,6
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,1905289151,,,,1905289151,,1334027689,,,6
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,385226000,,,,385226000,,148849680,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,239791670,,,,239791670,,164612903,,,0
H5,2018,2018,2018,4,0,2,Export,36,Australia,AUS,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,7740,,,,7740,,61982,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,713330,,,,713330,,1041480,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,2706,"Tar distilled from coal, from lignite, peat and other mineral tars, whether or not dehydrated or partially distilled; including reconstituted tars",8,Weight in kilograms,1046,,,,1046,,13314,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",8,Weight in kilograms,261455,,,,261455,,202650,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,2703,"Peat; (including peat litter), whether or not agglomerated",8,Weight in kilograms,635648,,,,635648,,297004,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,2702,"Lignite; whether or not agglomerated, excluding jet",8,Weight in kilograms,105760,,,,105760,,89853,,,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,55070,,,,55070,,58816,,,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,1000,,,,1000,,895,,,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,499430,,,,499430,,185123,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,1112373,,,,1112373,,3303780,,,0
H5,2018,2018,2018,4,0,2,Export,36,Australia,AUS,842,USA,USA,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,1114,,,,1114,,7134,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,722541273,,,,722541273,,212623952,,,6
H5,2018,2018,2018,4,0,2,Export,36,Australia,AUS,842,USA,USA,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,70400,,,,70400,,413772,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,294645600,,,,294645600,,150324335,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,540509520,,,,540509520,,243870330,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",8,Weight in kilograms,23070,,,,23070,,53783,,,0
H5,2018,2018,2018,4,0,2,Export,36,Australia,AUS,842,USA,USA,,,,,,,,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",8,Weight in kilograms,220,,,,220,,15103,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,2715,"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",8,Weight in kilograms,926731,,,,926731,,1367883,,,0
H5,2018,2018,2018,4,0,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,2715,"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",8,Weight in kilograms,50593,,,,50593,,191388,,,0
H5,2018,2018,2018,4,0,2,Export,40,Austria,AUT,842,USA,USA,,,,,,,,2715,"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",8,Weight in kilograms,539443,,,,539443,,1597865,,,0
H5,2018,2018,2018,4,0,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",8,Weight in kilograms,35596,,,,35596,,75707,,,0
H5,2018,2018,2018,4,0,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,354312,,,,354312,,1871557,,,0
H5,2018,2018,2018,4,0,2,Export,40,Austria,AUT,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,143512,,,,143512,,624108,,,6
H5,2018,2018,2018,4,0,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,1063,,,,1063,,8534,,,0
H5,2018,2018,2018,4,0,2,Export,40,Austria,AUT,842,USA,USA,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,57,,,,57,,1112,,,0
H5,2018,2018,2018,4,0,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,28050,,,,28050,,74991,,,0
H5,2018,2018,2018,4,0,2,Export,40,Austria,AUT,842,USA,USA,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,520,,,,520,,7637,,,0
H5,2018,2018,2018,4,0,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,2708,Pitch and pitch coke; obtained from coal tar or from other mineral tars,8,Weight in kilograms,90,,,,90,,1011,,,0
H5,2018,2018,2018,4,0,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,22699420,,,,22699420,,63250850,,,0
H5,2018,2018,2018,4,0,2,Export,40,Austria,AUT,842,USA,USA,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,6,,,,6,,349,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,499872000,,,,499872000,,110788429,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,2000000,,,,2000000,,274780,,,0
H5,2018,2018,2018,4,0,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,2702,"Lignite; whether or not agglomerated, excluding jet",8,Weight in kilograms,11740,,,,11740,,9994,,,0
H5,2018,2018,2018,4,0,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,101,,,,101,,1138,,,0
H5,2018,2018,2018,4,0,2,Export,40,Austria,AUT,842,USA,USA,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,14,,,,14,,9,,,6
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",8,Weight in kilograms,1797410,,,,1797410,,951876,,,6
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2715,"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",8,Weight in kilograms,1367430,,,,1367430,,1562736,,,6
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2705,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons",8,Weight in kilograms,1,,,,1,,181,,,0
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2703,"Peat; (including peat litter), whether or not agglomerated",8,Weight in kilograms,987063,,,,987063,,209803,,,6
H4,2018,2018,2018,6,1,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",1,No Quantity,0,,,,,,525,,,6
H4,2018,2018,2018,6,1,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,520082,,,,520082,,62700,,,6
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2702,"Lignite; whether or not agglomerated, excluding jet",8,Weight in kilograms,1,,,,1,,24,,,0
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,5186600252,,,,5186600252,,465086775,,,6
H4,2018,2018,2018,4,0,2,Export,44,Bahamas,BHS,842,USA,USA,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,204016625,,,,204016625,,83625895,,,6
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,6170,,,,6170,,25435,,,0
H4,2018,2018,2018,6,1,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,15,,,,15,,47,,,0
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2706,"Tar distilled from coal, from lignite, peat and other mineral tars, whether or not dehydrated or partially distilled; including reconstituted tars",8,Weight in kilograms,47218,,,,47218,,14244,,,0
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2708,Pitch and pitch coke; obtained from coal tar or from other mineral tars,8,Weight in kilograms,10068,,,,10068,,9046,,,6
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,26030014,,,,26030014,,13754536,,,6
H4,2018,2018,2018,4,0,2,Export,44,Bahamas,BHS,842,USA,USA,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,5097,,,,5097,,7835,,,6
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,34975,,,,34975,,123436,,,0
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,22862,,,,22862,,13566,,,6
H4,2018,2018,2018,4,0,1,Import,44,Bahamas,BHS,842,USA,USA,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,190221,,,,190221,,77462,,,6
H5,2018,2018,2018,4,0,1,Import,48,Bahrain,BHR,842,USA,USA,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,6112,,,,6112,,16766,,,0
H5,2018,2018,2018,4,0,1,Import,48,Bahrain,BHR,842,USA,USA,,,,,,,,2703,"Peat; (including peat litter), whether or not agglomerated",8,Weight in kilograms,17184,,,,17184,,13727,,,0
